product_page_url,universal_ product_code (upc),title,price_including_tax,price_excluding_tax,number_available,product_description,category,review_rating,image_url
https://books.toscrape.com/catalogue/orange-the-complete-collection-1-orange-the-complete-collection-1_914/index.html,11809b1d323b3057,orange: The Complete Collection 1 (orange: The Complete Collection #1),£48.41,£48.41,In stock (16 available),A Plea From the FutureOn the day that Naho begins 11th grade  she recieves a letter from herself ten years in the future. At first  she writes it off as a prank  but as the letterâs predictions come true one by one Naho realizes that the letter might be the real deal. Her future self tells Naho that a new transfer student  a boy named Kakeru  will soon join her class. The A Plea From the FutureOn the day that Naho begins 11th grade  she recieves a letter from herself ten years in the future. At first  she writes it off as a prank  but as the letterâs predictions come true one by one Naho realizes that the letter might be the real deal. Her future self tells Naho that a new transfer student  a boy named Kakeru  will soon join her class. The letter begs Naho to watch over him  saying that only Naho can save Kakeru from a terrible future. Who is this mystery boy  and can Naho save him from his destiny? The heart-wrenching sci-fi romance that has over million copies in print in Japan! ...more,Sequential Art,1 étoile
https://books.toscrape.com/catalogue/lumberjanes-vol-2-friendship-to-the-max-lumberjanes-5-8_907/index.html,460089f796fb3f82,Lumberjanes  Vol. 2: Friendship to the Max (Lumberjanes #5-8),£46.91,£46.91,In stock (16 available),What a mystery!Jo  April  Mal  Molly  and Ripley are not your average campers and Miss Qiunzella Thiskwin Penniquiqul Thistle Crumpet's Camp for Hardcore Lady-Types is not your average summer camp. Between the river monsters  magic  and the art of friendship bracelets  this summer is only just beginning. Join the Lumberjanes as they take on raptors and a sibling rivalry th What a mystery!Jo  April  Mal  Molly  and Ripley are not your average campers and Miss Qiunzella Thiskwin Penniquiqul Thistle Crumpet's Camp for Hardcore Lady-Types is not your average summer camp. Between the river monsters  magic  and the art of friendship bracelets  this summer is only just beginning. Join the Lumberjanes as they take on raptors and a sibling rivalry that only myths are made of.This New York Times bestseller and Eisner Award-nominated series is written by awesome all-star Noelle Stevenson and brilliant newcomer Grace Ellis  and illustrated by the tremendously talented Brooke Allen.Lumberjanes  Vol. 2: Friendship to the Max includes issues 5-8 and the first fourteen pages of Giant Days  Vol. 1 by John Allison. ...more,Sequential Art,2 étoiles
https://books.toscrape.com/catalogue/lumberjanes-vol-1-beware-the-kitten-holy-lumberjanes-1-4_906/index.html,b6ee99bcf06fc91f,Lumberjanes  Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4),£45.61,£45.61,In stock (16 available),FRIENDSHIP TO THE MAX!At Miss Qiunzilla Thiskwin Penniquiqul Thistle Crumpet's camp for hard-core lady-types  things are not what they seem. Three-eyed foxes. Secret caves. Anagrams. Luckily  Jo  April  Mal  Molly  and Ripley are five rad  butt-kicking best pals determined to have an awesome summer together... And they're not gonna let a magical quest or an array of supern FRIENDSHIP TO THE MAX!At Miss Qiunzilla Thiskwin Penniquiqul Thistle Crumpet's camp for hard-core lady-types  things are not what they seem. Three-eyed foxes. Secret caves. Anagrams. Luckily  Jo  April  Mal  Molly  and Ripley are five rad  butt-kicking best pals determined to have an awesome summer together... And they're not gonna let a magical quest or an array of supernatural critters get in their way! The mystery keeps getting bigger  and it all begins here. Collects Lumberjanes No. 1-4. ...more,Sequential Art,3 étoiles
https://books.toscrape.com/catalogue/lumberjanes-vol-3-a-terrible-plan-lumberjanes-9-12_905/index.html,57e5a4d515c8ce44,Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),£19.92,£19.92,In stock (16 available),This New York Times Bestselling series continues with Jo  April  Mal  Molly  and Ripley as they take on everything that goes bump in the night. From scary stories to magical portals that lead to a land untouched by time  it's definitely not your average summer. (Lumberjanes #9-12),Sequential Art,2 étoiles
https://books.toscrape.com/catalogue/i-hate-fairyland-vol-1-madly-ever-after-i-hate-fairyland-compilations-1-5_899/index.html,8d4eefad7a2b3915,I Hate Fairyland  Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5),£29.17,£29.17,In stock (16 available),"From superstar writer and artist Skottie Young (Rocket Raccoon  Wizard of OZ  Fortunately  The Milk)  comes the first volume of an all-new series of adventure and mayhem. An Adventure Time/Alice in Wonderland-style epic that smashes it's cute little face against grown-up  Tank Girl/Deadpool-esque violent madness. Follow Gert  a forty year old woman stuck in a six year olds From superstar writer and artist Skottie Young (Rocket Raccoon  Wizard of OZ  Fortunately  The Milk)  comes the first volume of an all-new series of adventure and mayhem. An Adventure Time/Alice in Wonderland-style epic that smashes it's cute little face against grown-up  Tank Girl/Deadpool-esque violent madness. Follow Gert  a forty year old woman stuck in a six year olds body who has been stuck in the magical world of Fairyland for nearly thirty years. Join her and her giant battle-axe on a delightfully blood soaked journey to see who will survive the girl who HATES FAIRYLAND. Collecting Issues #1-5 for only $9.99. ""Skottie Young is an Eisner Award-Winning  New York Times Bestselling cartoonist who has been making comics and children's books for over fifteen years. Books such as Rocket Raccoon  the Wizard of Oz graphic novels  Little Marvel and Fortunately  The Milk have made him a fan favorite  critically-aclaimed writer and artist. Jean-Francios Beaulieu is the colorist behind the award-winning Wizard of OZ graphic graphic novels and has worked with Skottie Young for over ten years. Nate Piekos is an award-winning letter and designer who has created some of the industry's most popular fons and has used them to letter comic books for Marvel  DC  Oni Press  Dark Horse and many more."" ...more",Sequential Art,2 étoiles
https://books.toscrape.com/catalogue/i-am-a-hero-omnibus-volume-1_898/index.html,1c89ae5bb804e4de,I am a Hero Omnibus Volume 1,£54.63,£54.63,In stock (16 available),"The zombie apocalypse has never been more surreal! A mentally unhinged manga artist witnesses the beginning of a zombie outbreak in Tokyo  and he's certain of only two things: he's destined to be the city's hero  and he possesses something very rare in Japan--an actual firearm! Kengo Hanazawa's award-winning series comes to Dark Horse  and this realistically-drawn internat The zombie apocalypse has never been more surreal! A mentally unhinged manga artist witnesses the beginning of a zombie outbreak in Tokyo  and he's certain of only two things: he's destined to be the city's hero  and he possesses something very rare in Japan--an actual firearm! Kengo Hanazawa's award-winning series comes to Dark Horse  and this realistically-drawn international bestseller takes us from initial small battles for survival to a huge  body-horror epidemic that threatens all of humanity! These special omnibus volumes will collect two of the original Japanese books into each Dark Horse edition and include all of the color pages.""Probably the greatest zombie manga ever."" --Jason Thompson (Manga: The Complete Guide) ...more",Sequential Art,3 étoiles
https://books.toscrape.com/catalogue/giant-days-vol-2-giant-days-5-8_895/index.html,f2df3bb043a8abb0,Giant Days  Vol. 2 (Giant Days #5-8),£22.11,£22.11,In stock (16 available),Susan  Esther  and Daisy started at university three weeks ago and became fast friends. Now  away from home for the first time  all three want to reinvent themselves. But in the face of hand-wringing boys  âpersonal experimentation â holiday balls  nu-chauvinism  and the willful  unwanted intrusion of âacademia â they may be lucky just to make it to spring alive. Giant Day Susan  Esther  and Daisy started at university three weeks ago and became fast friends. Now  away from home for the first time  all three want to reinvent themselves. But in the face of hand-wringing boys  âpersonal experimentation â holiday balls  nu-chauvinism  and the willful  unwanted intrusion of âacademia â they may be lucky just to make it to spring alive. Giant Days   the comedic slice-of-life series from creator John Allison (Bad Machinery  Scary Go Round) and artist Lissa Treiman  has graduated to a second volume. ...more,Sequential Art,2 étoiles
https://books.toscrape.com/catalogue/danganronpa-volume-1_889/index.html,09b6cc87e62c2c58,Danganronpa Volume 1,£51.99,£51.99,In stock (16 available),Each year  the elite Hope's Peak Academy selects only the most gifted and talented students to enroll...plus one ordinary student  chosen by lottery. Makoto Naegi was that lucky person--or so he thought! When he shows up for class  he finds the elite students are a bizarre cast of oddballs under the ruthless authority of a robot teddy bear principal  Monokuma. The bear lay Each year  the elite Hope's Peak Academy selects only the most gifted and talented students to enroll...plus one ordinary student  chosen by lottery. Makoto Naegi was that lucky person--or so he thought! When he shows up for class  he finds the elite students are a bizarre cast of oddballs under the ruthless authority of a robot teddy bear principal  Monokuma. The bear lays down the school rules: the only way out of Hope's Peak is to not only murder another student...but get away with it  as every murder is followed by a tribunal where the surviving students cross-examine each other!Inspired by the Danganronpa videogame series and based on the anime of the same name  the Danganropa manga is a quirky  fun  weird  and dynamic take on the high school Battle Royale genre. ...more,Sequential Art,4 étoiles
https://books.toscrape.com/catalogue/codename-baboushka-volume-1-the-conclave-of-death_887/index.html,8754c83ab2a7ae71,Codename Baboushka  Volume 1: The Conclave of Death,£36.72,£36.72,In stock (16 available),"""What if the sexy Russian femme fatale was actually the main character?"" Mysterious young heiress Contessa Annika Malikova has been part of Manhattan high society for several years... but if they knew the truth  her dinner companions would faint! The white-haired Contessa is in fact the notorious criminal ""BABOUSHKA"" -- a former Moscow gang leader  now living in exile! But ""What if the sexy Russian femme fatale was actually the main character?"" Mysterious young heiress Contessa Annika Malikova has been part of Manhattan high society for several years... but if they knew the truth  her dinner companions would faint! The white-haired Contessa is in fact the notorious criminal ""BABOUSHKA"" -- a former Moscow gang leader  now living in exile! But Baboushka's retirement is about to be shattered  as the US government has somehow discovered her true identity  and blackmails her into working for them! Now she must infiltrate a secret conclave of global crime lords  on a cruise liner  to retrieve information for the Americans. But nobody reckoned on the boat being hijacked by pirates... Suitable for teens and up  CODENAME BABOUSHKA is an action-packed modern pulp spy thriller from writer ANTONY JOHNSTON (THE FUSE  THE COLDEST CITY  ALEX RIDER) and artist SHARI CHANKHAMMA (THE FUSE  SHELTERED  KILL SHAKESPEARE)  filled with glamour  guns  exotic locations  guns  explosions  high-kicks  and did we mention guns? ""An ass-kicking spy heroine who will appeal to fans of Marvel's Black Widow.""- The AV Club ""There are literally six different amazing comics all within this one series""- Comics Alliance ""Codename Baboushka takes a more female-positive look at the James Bond-esque role. Fun  fast-paced action. Female assassin done right!""- Dark Side Comics ""Johnston's exiled Russian heiress  former organized crime lord and deadly agent bursts out of the page and grabs the reader with both hands in a deadly grip of hot action and cold-hearted kills.""- Jersey Journal THE CONCLAVE OF DEATH collects Baboushka's first 5-issue mission -- watch out for her next assignment  GHOST STATION ZERO  in 2016! ""Antony Johnston is an award-winning  New York Times bestselling author of graphic novels  video games  and books. His graphic novel THE COLDEST CITY is being adapted into a film starring Charlize Theron. His epic series WASTELAND is one of only a handful of such longform comic stories in the medium. His first video game  DEAD SPACE  redefined the survival horror genre. ...more",Sequential Art,4 étoiles
https://books.toscrape.com/catalogue/camp-midnight_886/index.html,7b599c8bfcdd8d30,Camp Midnight,£17.08,£17.08,In stock (16 available),"Ben 10 and Big Hero 6 creator Steven T. Seagle returns to comics with New Yorker Magazine cartoonist Jason Adam Katzenstein for a new graphic novel! Reluctant Skye is accidentally sent to the wrong summer camp. Not wanting to please her ""step monster "" Skye is dead-set on not fitting in. That won't be a problem  as everyone at Camp Midnight-with the exception of fellow cam Ben 10 and Big Hero 6 creator Steven T. Seagle returns to comics with New Yorker Magazine cartoonist Jason Adam Katzenstein for a new graphic novel! Reluctant Skye is accidentally sent to the wrong summer camp. Not wanting to please her ""step monster "" Skye is dead-set on not fitting in. That won't be a problem  as everyone at Camp Midnight-with the exception of fellow camper and fast-friend Mia-is a full-fledged monster! The perfect book for fans of Raina Telgemeier's ""Smile  "" but wish it had more bowls of gooey eyeballs. ...more",Sequential Art,4 étoiles
https://books.toscrape.com/catalogue/bitch-planet-vol-1-extraordinary-machine-bitch-planet-collected-editions_882/index.html,bdf415fd484ea8a7,Bitch Planet  Vol. 1: Extraordinary Machine (Bitch Planet (Collected Editions)),£37.92,£37.92,In stock (16 available),Eisner Award-nominated writer Kelly Sue DeConnick (Pretty Deadly  Captain Marvel) and Valentine De Landro (X-Factor) team up to bring you the premiere volume of Bitch Planet  a deliciously vicious riff on women-in-prison sci-fi exploitation.In a future just a few years down the road in the wrong direction  a woman's failure to comply with her patriarchal overlords will res Eisner Award-nominated writer Kelly Sue DeConnick (Pretty Deadly  Captain Marvel) and Valentine De Landro (X-Factor) team up to bring you the premiere volume of Bitch Planet  a deliciously vicious riff on women-in-prison sci-fi exploitation.In a future just a few years down the road in the wrong direction  a woman's failure to comply with her patriarchal overlords will result in exile to the meanest penal planet in the galaxy. When the newest crop of fresh femmes arrive  can they work together to stay alive or will hidden agendas  crooked guards  and the deadliest sport on (or off!) Earth take them to their maker?Collects BITCH PLANET #1-5. ...more,Sequential Art,2 étoiles
https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html,d6361d16212664ed,The Shadow Hero (The Shadow Hero),£33.14,£33.14,In stock (15 available),A VIBRANT HOMAGE TO A CLASSIC COMIC FROM TWO MASTERS OF THE MODERN GRAPHIC NOVEL. The Shadow Hero is based on golden-age comic series The Green Turtle  whose hero solved crimes and fought injustice just like any other comics hero. But this mysterious masked crusader was hiding more than your run-of-the-mill secret identity...The Green Turtle was the first Asian American su A VIBRANT HOMAGE TO A CLASSIC COMIC FROM TWO MASTERS OF THE MODERN GRAPHIC NOVEL. The Shadow Hero is based on golden-age comic series The Green Turtle  whose hero solved crimes and fought injustice just like any other comics hero. But this mysterious masked crusader was hiding more than your run-of-the-mill secret identity...The Green Turtle was the first Asian American superhero.Now  exactly seventy years later  New York Times-bestselling author Gene Luen Yang has revived this nearly forgotten  pioneering character in a new graphic novel that creates an origin story for the golden-age Green Turtle. With artwork by the unmatched Sonny Liew  this hilarious and insightful graphic novel about heroism and heritage is also a loving tribute to the long  rich tradition of American superhero comics. ...more,Sequential Art,1 étoile
https://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html,65d034adf80834b7,Fables  Vol. 1: Legends in Exile (Fables #1),£41.62,£41.62,In stock (15 available),When a savage creature known only as the Adversary conquered the fabled lands of legends and fairy tales  all of the infamous inhabitants of folklore were forced into exile. Disguised among the normal citizens of modern-day New York  these magical characters have created their own peaceful and secret society within an exclusive luxury apartment building called Fabletown. B When a savage creature known only as the Adversary conquered the fabled lands of legends and fairy tales  all of the infamous inhabitants of folklore were forced into exile. Disguised among the normal citizens of modern-day New York  these magical characters have created their own peaceful and secret society within an exclusive luxury apartment building called Fabletown. But when Snow White's party-girl sister  Rose Red  is apparently murdered  it is up to Fabletown's sheriff  a reformed and pardoned Big Bad Wolf (Bigby Wolf)  to determine if the killer is Bluebeard  Rose's ex-lover and notorious wife killer  or Jack  her current live-in boyfriend and former beanstalk-climber.Collecting FABLES #1-5. ...more,Sequential Art,4 étoiles
https://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html,7edc0527cf782e19,Batman: The Long Halloween (Batman),£36.50,£36.50,In stock (15 available),Taking place during Batman's early days of crime fighting  this new edition of the classic mystery tells the story of a mysterious killer who murders his prey only on holidays. Working with District Attorney Harvey Dent and Lieutenant James Gordon  Batman races against the calendar as he tries to discover who Holiday is before he claims his next victim each month. A myster Taking place during Batman's early days of crime fighting  this new edition of the classic mystery tells the story of a mysterious killer who murders his prey only on holidays. Working with District Attorney Harvey Dent and Lieutenant James Gordon  Batman races against the calendar as he tries to discover who Holiday is before he claims his next victim each month. A mystery that has the reader continually guessing the identity of the killer  this story also ties into the events that transform Harvey Dent into Batman's deadly enemy  Two-Face.This edition includes original 13-issue series as well as four additional story pages cut from the original series  which are presented fully colored and restored to their place in the story.Â  Also featured are sketches and an introduction by the director and writer of The Dark Knight Rises  Christopher Nolan and David Goyer. ...more,Sequential Art,2 étoiles
https://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html,47271d8e08b5d31c,Batman: The Dark Knight Returns (Batman),£15.38,£15.38,In stock (15 available),This masterpiece of modern comics storytelling brings to vivid life a dark world and an even darker man. Together with inker Klaus Janson and colorist Lynn Varley  writer/artist Frank Miller completely reinvents the legend of Batman in his saga of a near-future Gotham City gone to rot  ten years after the Dark Knight's retirement. Crime runs rampant in the streets  and the This masterpiece of modern comics storytelling brings to vivid life a dark world and an even darker man. Together with inker Klaus Janson and colorist Lynn Varley  writer/artist Frank Miller completely reinvents the legend of Batman in his saga of a near-future Gotham City gone to rot  ten years after the Dark Knight's retirement. Crime runs rampant in the streets  and the man who was Batman is still tortured by the memories of his parents' murders. As civil society crumbles around him  Bruce Wayne's long-suppressed vigilante side finally breaks free of its self-imposed shackles. The Dark Knight returns in a blaze of fury  taking on a whole new generation of criminals and matching their level of violence. He is soon joined by this generation's Robin â a girl named Carrie Kelley  who proves to be just as invaluable as her predecessors.But can Batman and Robin deal with the threat posed by their deadliest enemies  after years of incarceration have made them into perfect psychopaths? And more important  can anyone survive the coming fallout of an undeclared war between the superpowers - or a clash of what were once the world's greatest superheroes?Over fifteen years after its debut  'Batman: The Dark Knight Returns' remains an undisputed classic and one of the most influential stories ever told in the comics medium.Collecting BATMAN: THE DARK KNIGHT RETURNS #1-4 ...more,Sequential Art,5 étoiles
https://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html,047097293bb4d1c0,Wonder Woman: Earth One  Volume One (Wonder Woman: Earth One #1),£37.34,£37.34,In stock (14 available),Following the New York Times #1 bestselling original graphic novels Batman: Earth One  Volume One and Superman: Earth One Volumes One and Two comes Wonder Woman: Earth One  Volume One!Critically acclaimed  best-selling writer Grant Morrison (All-Star Superman  Batman  Inc.) once again pushes the boundaries of the graphic novel page in his mind-bending new take on the most Following the New York Times #1 bestselling original graphic novels Batman: Earth One  Volume One and Superman: Earth One Volumes One and Two comes Wonder Woman: Earth One  Volume One!Critically acclaimed  best-selling writer Grant Morrison (All-Star Superman  Batman  Inc.) once again pushes the boundaries of the graphic novel page in his mind-bending new take on the most powerful woman in the DC Universe. With stunning art by Yanick Paquette (Swamp Thing)  Wonder Woman: Earth One  Volume One is an easily accessible jumping on point for new readers. ...more,Sequential Art,4 étoiles
https://books.toscrape.com/catalogue/we-are-robin-vol-1-the-vigilante-business-we-are-robin-1_778/index.html,92275cedf6d8ee15,We Are Robin  Vol. 1: The Vigilante Business (We Are Robin #1),£53.90,£53.90,In stock (14 available),The teenagers of Gotham City have adopted the âRâ and made it their own. A new Robin? No  hundreds of new Robins! The Boy Wonder has inspired a movement in Gotham  where different people of all creeds  colors  genders and religions have donned the âRâ insignia to combat crime. But will this clean up the city...or make more trouble for everyone? Collecting WE ARE ROBIN #1-6 The teenagers of Gotham City have adopted the âRâ and made it their own. A new Robin? No  hundreds of new Robins! The Boy Wonder has inspired a movement in Gotham  where different people of all creeds  colors  genders and religions have donned the âRâ insignia to combat crime. But will this clean up the city...or make more trouble for everyone? Collecting WE ARE ROBIN #1-6 and the sneak peek story from CONVERGENCE: NEW TEEN TITANS #2! ...more,Sequential Art,1 étoile
